PLNX	BTC/ETH	0.0230880000	0.0232100000	0.0229950000	0.0230940300	15931.1423920800	2016-04-08 18:00:00	2016-04-08 18:59:59
PLNX	BTC/ETH	0.0231300000	0.0239000000	0.0230900000	0.0236235800	56752.5216883100	2016-04-08 19:00:00	2016-04-08 19:59:59
PLNX	BTC/ETH	0.0236316800	0.0238577000	0.0236140000	0.0237230000	25075.2293180500	2016-04-08 20:00:00	2016-04-08 20:59:59
PLNX	BTC/ETH	0.0237230000	0.0238130000	0.0234009300	0.0237720000	26984.9929307900	2016-04-08 21:00:00	2016-04-08 21:59:59
PLNX	BTC/ETH	0.0237710000	0.0237860000	0.0230690000	0.0230700000	34067.3443334100	2016-04-08 22:00:00	2016-04-08 22:59:59
PLNX	BTC/ETH	0.0230780000	0.0235000000	0.0230700000	0.0231800000	15011.8098689600	2016-04-08 23:00:00	2016-04-08 23:59:59
PLNX	BTC/ETH	0.0231750000	0.0232882400	0.0229800100	0.0232779700	24442.3620292500	2016-04-09 00:00:00	2016-04-09 00:59:59
PLNX	BTC/ETH	0.0232779700	0.0240910000	0.0232180000	0.0235989600	60206.1376714700	2016-04-09 01:00:00	2016-04-09 01:59:59
PLNX	BTC/ETH	0.0235989600	0.0241099700	0.0235940000	0.0239000000	16198.4394068100	2016-04-09 02:00:00	2016-04-09 02:59:59
PLNX	BTC/ETH	0.0239000000	0.0239300000	0.0237410000	0.0238439900	8368.2701875600	2016-04-09 03:00:00	2016-04-09 03:59:59
PLNX	BTC/ETH	0.0238430100	0.0242016600	0.0238101500	0.0238950100	25803.8369389000	2016-04-09 04:00:00	2016-04-09 04:59:59
PLNX	BTC/ETH	0.0238950100	0.0241430100	0.0238203500	0.0239100000	5915.3298066400	2016-04-09 05:00:00	2016-04-09 05:59:59
PLNX	BTC/ETH	0.0239100000	0.0240000000	0.0237649900	0.0238520000	10827.3803245500	2016-04-09 06:00:00	2016-04-09 06:59:59
PLNX	BTC/ETH	0.0238450100	0.0241902300	0.0236090000	0.0237010000	84145.1117546100	2016-04-09 07:00:00	2016-04-09 07:59:59
PLNX	BTC/ETH	0.0237010000	0.0238998700	0.0236339900	0.0237070000	10657.4614203100	2016-04-09 08:00:00	2016-04-09 08:59:59
PLNX	BTC/ETH	0.0237070000	0.0237947200	0.0236500000	0.0236800000	6954.8491057100	2016-04-09 09:00:00	2016-04-09 09:59:59
PLNX	BTC/ETH	0.0236740000	0.0237000100	0.0233600000	0.0235320000	17462.1219619800	2016-04-09 10:00:00	2016-04-09 10:59:59
PLNX	BTC/ETH	0.0235320000	0.0235380000	0.0230392600	0.0233171100	21648.6001378500	2016-04-09 11:00:00	2016-04-09 11:59:59
PLNX	BTC/ETH	0.0233000100	0.0233913900	0.0230500000	0.0232440000	16066.3068610300	2016-04-09 12:00:00	2016-04-09 12:59:59
PLNX	BTC/ETH	0.0232400000	0.0232400000	0.0228050000	0.0228930000	57021.2742726800	2016-04-09 13:00:00	2016-04-09 13:59:59
PLNX	BTC/ETH	0.0228890100	0.0231729900	0.0228890100	0.0230000000	9369.8693779800	2016-04-09 14:00:00	2016-04-09 14:59:59
PLNX	BTC/ETH	0.0230110000	0.0230625800	0.0225920100	0.0226000000	22393.5239322500	2016-04-09 15:00:00	2016-04-09 15:59:59
PLNX	BTC/ETH	0.0225990000	0.0226277200	0.0212342400	0.0219100100	297275.9149407800	2016-04-09 16:00:00	2016-04-09 16:59:59
PLNX	BTC/ETH	0.0219030000	0.0224389600	0.0216590000	0.0219950000	73952.6577363300	2016-04-09 17:00:00	2016-04-09 17:59:59
PLNX	BTC/ETH	0.0219960000	0.0223580000	0.0219950000	0.0222904000	25262.3505216600	2016-04-09 18:00:00	2016-04-09 18:59:59
PLNX	BTC/ETH	0.0222889800	0.0222989800	0.0215500000	0.0218000200	50366.2324718100	2016-04-09 19:00:00	2016-04-09 19:59:59
PLNX	BTC/ETH	0.0218000200	0.0224999700	0.0217949400	0.0222951100	85720.6563229600	2016-04-09 20:00:00	2016-04-09 20:59:59
PLNX	BTC/ETH	0.0223401800	0.0226304100	0.0221441100	0.0223200300	49771.5295793200	2016-04-09 21:00:00	2016-04-09 21:59:59
PLNX	BTC/ETH	0.0223200300	0.0224042400	0.0217500000	0.0217930800	24849.0320669100	2016-04-09 22:00:00	2016-04-09 22:59:59
PLNX	BTC/ETH	0.0217930800	0.0221414100	0.0217005000	0.0218246800	35213.7846072100	2016-04-09 23:00:00	2016-04-09 23:59:59
